Ambito,Area,Elemento,Producto,Año,Unidad,Valor
Totales de las emisiones,Anguila,Emisiones (CO2),Energía,2020,mil toneladas,134.0
Totales de las emisiones,Anguila,Emisiones (N2O),IPPU,2020,mil toneladas,0.0
Totales de las emisiones,Anguila,Emisiones (CO2),IPPU,2020,mil toneladas,0.0
Totales de las emisiones,Anguila,Emisiones (CH4),Desechos,2020,mil toneladas,0.157
Totales de las emisiones,Anguila,Emisiones (N2O),Otro,2020,mil toneladas,0.0008
Totales de las emisiones,Antigua y Barbuda,Emisiones (N2O),Residuos agrícolas,2020,mil toneladas,0.0
Totales de las emisiones,Antigua y Barbuda,Emisiones (CH4),Quemado de residuos agrícolas,2020,mil toneladas,0.0
Totales de las emisiones,Antigua y Barbuda,Emisiones (N2O),Quemado de residuos agrícolas,2020,mil toneladas,0.0
Totales de las emisiones,Antigua y Barbuda,Emisiones (CH4),Fermentación entérica,2020,mil toneladas,0.5027
Totales de las emisiones,Antigua y Barbuda,Emisiones (CH4),Gestión del estiércol,2020,mil toneladas,0.0319
Totales de las emisiones,Antigua y Barbuda,Emisiones (N2O),Gestión del estiércol,2020,mil toneladas,0.0021
Totales de las emisiones,Antigua y Barbuda,Emisiones (N2O),Estiércol depositado en las pasturas,2020,mil toneladas,0.0178
Totales de las emisiones,Antigua y Barbuda,Emisiones (N2O),Estiércol aplicado a los suelos,2020,mil toneladas,0.0055
Totales de las emisiones,Antigua y Barbuda,Emisiones (N2O),Fertilizantes sintéticos,2020,mil toneladas,0.0
Totales de las emisiones,Antigua y Barbuda,Emisiones (CO2),Suelos orgánicos drenados (CO2),2020,mil toneladas,0.0
Totales de las emisiones,Antigua y Barbuda,Emisiones (N2O),Suelos orgánicos drenados (N2O),2020,mil toneladas,0.0
Totales de las emisiones,Antigua y Barbuda,Emisiones (CH4),On-farm energy use,2020,mil toneladas,0.0129
Totales de las emisiones,Antigua y Barbuda,Emisiones (N2O),On-farm energy use,2020,mil toneladas,0.0049
Totales de las emisiones,Antigua y Barbuda,Emisiones (CO2),On-farm energy use,2020,mil toneladas,34.7528
Totales de las emisiones,Antigua y Barbuda,Emisiones (CH4),Incendios de sabana,2020,mil toneladas,0.0
Totales de las emisiones,Antigua y Barbuda,Emisiones (N2O),Incendios de sabana,2020,mil toneladas,0.0
Totales de las emisiones,Antigua y Barbuda,Emisiones (CH4),Incendios en suelos de turba,2020,mil toneladas,0.0
Totales de las emisiones,Antigua y Barbuda,Emisiones (CO2),Incendios en suelos de turba,2020,mil toneladas,0.0
Totales de las emisiones,Antigua y Barbuda,Emisiones (CH4),Incendios forestales,2020,mil toneladas,0.0
Totales de las emisiones,Antigua y Barbuda,Emisiones (N2O),Incendios forestales,2020,mil toneladas,0.0
Totales de las emisiones,Antigua y Barbuda,Emisiones (CH4),Incendios en los bosques tropicales húmedos,2020,mil toneladas,0.0
Totales de las emisiones,Antigua y Barbuda,Emisiones (N2O),Incendios en los bosques tropicales húmedos,2020,mil toneladas,0.0
Totales de las emisiones,Antigua y Barbuda,Emisiones (CH4),Eliminación de desechos de sistemas agroalimentarios,2020,mil toneladas,1.055
Totales de las emisiones,Antigua y Barbuda,Emisiones (N2O),Eliminación de desechos de sistemas agroalimentarios,2020,mil toneladas,0.0027
Totales de las emisiones,Antigua y Barbuda,Emisiones (CO2),Eliminación de desechos de sistemas agroalimentarios,2020,mil toneladas,4.3322
Totales de las emisiones,Antigua y Barbuda,Emisiones (CH4),Fabricación de pesticidas,2020,mil toneladas,0.0
Totales de las emisiones,Antigua y Barbuda,Emisiones (N2O),Fabricación de pesticidas,2020,mil toneladas,0.0
Totales de las emisiones,Antigua y Barbuda,Emisiones (CO2),Fabricación de pesticidas,2020,mil toneladas,1.0
Totales de las emisiones,Antigua y Barbuda,Emisiones (CH4),Uso de electricidad en agrícola,2020,mil toneladas,0.0002
Totales de las emisiones,Antigua y Barbuda,Emisiones (N2O),Uso de electricidad en agrícola,2020,mil toneladas,0.0001
Totales de las emisiones,Antigua y Barbuda,Emisiones (CO2),Uso de electricidad en agrícola,2020,mil toneladas,6.0206
Totales de las emisiones,Antigua y Barbuda,Emisiones (CH4),Venta de alimentos,2020,mil toneladas,0.0008
Totales de las emisiones,Antigua y Barbuda,Emisiones (N2O),Venta de alimentos,2020,mil toneladas,0.0002
Totales de las emisiones,Antigua y Barbuda,Emisiones (CO2),Venta de alimentos,2020,mil toneladas,22.6511
Totales de las emisiones,Antigua y Barbuda,Emisiones (CH4),Consumo de alimentos en los hogares,2020,mil toneladas,0.0009
Totales de las emisiones,Antigua y Barbuda,Emisiones (N2O),Consumo de alimentos en los hogares,2020,mil toneladas,0.0001
Totales de las emisiones,Antigua y Barbuda,Emisiones (CO2),Consumo de alimentos en los hogares,2020,mil toneladas,18.7775
Totales de las emisiones,Antigua y Barbuda,Emisiones (CH4),Transformación de alimentos,2020,mil toneladas,0.0048
Totales de las emisiones,Antigua y Barbuda,Emisiones (N2O),Transformación de alimentos,2020,mil toneladas,0.0016
Totales de las emisiones,Antigua y Barbuda,Emisiones (CO2),Transformación de alimentos,2020,mil toneladas,21.1132
Totales de las emisiones,Antigua y Barbuda,Emisiones (CH4),Energía,2020,mil toneladas,0.0453
Totales de las emisiones,Antigua y Barbuda,Emisiones (N2O),Energía,2020,mil toneladas,0.0241
Totales de las emisiones,Antigua y Barbuda,Emisiones (CO2),Energía,2020,mil toneladas,469.0
Totales de las emisiones,Antigua y Barbuda,Emisiones (N2O),IPPU,2020,mil toneladas,0.0
Totales de las emisiones,Antigua y Barbuda,Emisiones (CO2),IPPU,2020,mil toneladas,3.23
Totales de las emisiones,Antigua y Barbuda,Emisiones (CH4),Desechos,2020,mil toneladas,1.7
Totales de las emisiones,Antigua y Barbuda,Emisiones (N2O),Desechos,2020,mil toneladas,0.0055
Totales de las emisiones,Antigua y Barbuda,Emisiones (N2O),Otro,2020,mil toneladas,0.0387
Totales de las emisiones,Arabia Saudita,Emisiones (N2O),Residuos agrícolas,2020,mil toneladas,0.2877
Totales de las emisiones,Arabia Saudita,Emisiones (CH4),Cultivo del arroz,2020,mil toneladas,0.0
Totales de las emisiones,Arabia Saudita,Emisiones (CH4),Quemado de residuos agrícolas,2020,mil toneladas,0.1297
Totales de las emisiones,Arabia Saudita,Emisiones (N2O),Quemado de residuos agrícolas,2020,mil toneladas,0.0034
Totales de las emisiones,Arabia Saudita,Emisiones (CH4),Fermentación entérica,2020,mil toneladas,127.3663
Totales de las emisiones,Arabia Saudita,Emisiones (CH4),Gestión del estiércol,2020,mil toneladas,8.6488
Totales de las emisiones,Arabia Saudita,Emisiones (N2O),Gestión del estiércol,2020,mil toneladas,0.199
Totales de las emisiones,Arabia Saudita,Emisiones (N2O),Estiércol depositado en las pasturas,2020,mil toneladas,8.5252
Totales de las emisiones,Arabia Saudita,Emisiones (N2O),Estiércol aplicado a los suelos,2020,mil toneladas,0.5504
Totales de las emisiones,Arabia Saudita,Emisiones (N2O),Fertilizantes sintéticos,2020,mil toneladas,3.7104
Totales de las emisiones,Arabia Saudita,Emisiones (CO2),Suelos orgánicos drenados (CO2),2020,mil toneladas,0.0
Totales de las emisiones,Arabia Saudita,Emisiones (N2O),Suelos orgánicos drenados (N2O),2020,mil toneladas,0.0
Totales de las emisiones,Arabia Saudita,Emisiones (CO2),Tierras forestales,2020,mil toneladas,0.0
Totales de las emisiones,Arabia Saudita,Emisiones (CO2),Conversión neta de bosques,2020,mil toneladas,0.0
Totales de las emisiones,Arabia Saudita,Emisiones (CH4),Incendios de sabana,2020,mil toneladas,0.0629
Totales de las emisiones,Arabia Saudita,Emisiones (N2O),Incendios de sabana,2020,mil toneladas,0.0057
Totales de las emisiones,Arabia Saudita,Emisiones (CH4),Incendios en suelos de turba,2020,mil toneladas,0.0
Totales de las emisiones,Arabia Saudita,Emisiones (CO2),Incendios en suelos de turba,2020,mil toneladas,0.0
Totales de las emisiones,Arabia Saudita,Emisiones (CH4),Incendios forestales,2020,mil toneladas,0.0
Totales de las emisiones,Arabia Saudita,Emisiones (N2O),Incendios forestales,2020,mil toneladas,0.0
Totales de las emisiones,Arabia Saudita,Emisiones (CH4),Incendios en los bosques tropicales húmedos,2020,mil toneladas,0.0
Totales de las emisiones,Arabia Saudita,Emisiones (N2O),Incendios en los bosques tropicales húmedos,2020,mil toneladas,0.0
Totales de las emisiones,Arabia Saudita,Emisiones (CH4),Eliminación de desechos de sistemas agroalimentarios,2020,mil toneladas,368.6058
Totales de las emisiones,Arabia Saudita,Emisiones (N2O),Eliminación de desechos de sistemas agroalimentarios,2020,mil toneladas,1.2451
Totales de las emisiones,Arabia Saudita,Emisiones (CO2),Eliminación de desechos de sistemas agroalimentarios,2020,mil toneladas,90.8414
Totales de las emisiones,Arabia Saudita,Emisiones (CO2),Fabricación de fertilizantes,2020,mil toneladas,11182.5779
Totales de las emisiones,Arabia Saudita,Emisiones (CH4),Fabricación de pesticidas,2020,mil toneladas,0.0
Totales de las emisiones,Arabia Saudita,Emisiones (N2O),Fabricación de pesticidas,2020,mil toneladas,0.0
Totales de las emisiones,Arabia Saudita,Emisiones (CO2),Fabricación de pesticidas,2020,mil toneladas,87.0
Totales de las emisiones,Arabia Saudita,Emisiones (CH4),Uso de electricidad en agrícola,2020,mil toneladas,0.0673
Totales de las emisiones,Arabia Saudita,Emisiones (N2O),Uso de electricidad en agrícola,2020,mil toneladas,0.016
Totales de las emisiones,Arabia Saudita,Emisiones (CO2),Uso de electricidad en agrícola,2020,mil toneladas,2899.4867
Totales de las emisiones,Arabia Saudita,Emisiones (CH4),Envasado alimentario,2020,mil toneladas,0.0041
Totales de las emisiones,Arabia Saudita,Emisiones (N2O),Envasado alimentario,2020,mil toneladas,0.0008
Totales de las emisiones,Arabia Saudita,Emisiones (CO2),Envasado alimentario,2020,mil toneladas,193.7517
Totales de las emisiones,Arabia Saudita,Emisiones (CH4),Venta de alimentos,2020,mil toneladas,0.1214
Totales de las emisiones,Arabia Saudita,Emisiones (N2O),Venta de alimentos,2020,mil toneladas,0.0289
Totales de las emisiones,Arabia Saudita,Emisiones (CO2),Venta de alimentos,2020,mil toneladas,5231.7382
Totales de las emisiones,Arabia Saudita,Emisiones (CH4),Consumo de alimentos en los hogares,2020,mil toneladas,0.4129
Totales de las emisiones,Arabia Saudita,Emisiones (N2O),Consumo de alimentos en los hogares,2020,mil toneladas,0.0511
Totales de las emisiones,Arabia Saudita,Emisiones (CO2),Consumo de alimentos en los hogares,2020,mil toneladas,11203.0644
Totales de las emisiones,Arabia Saudita,Emisiones (CH4),Transformación de alimentos,2020,mil toneladas,2.6985
Totales de las emisiones,Arabia Saudita,Emisiones (N2O),Transformación de alimentos,2020,mil toneladas,1.0756
Totales de las emisiones,Arabia Saudita,Emisiones (CO2),Transformación de alimentos,2020,mil toneladas,12553.7741
Totales de las emisiones,Arabia Saudita,Emisiones (CH4),Energía,2020,mil toneladas,3250.0
Totales de las emisiones,Arabia Saudita,Emisiones (N2O),Energía,2020,mil toneladas,4.71
Totales de las emisiones,Arabia Saudita,Emisiones (CO2),Energía,2020,mil toneladas,526000.0
Totales de las emisiones,Arabia Saudita,Emisiones (CH4),IPPU,2020,mil toneladas,29.7
Totales de las emisiones,Arabia Saudita,Emisiones (N2O),IPPU,2020,mil toneladas,5.29
Totales de las emisiones,Arabia Saudita,Emisiones (CO2),IPPU,2020,mil toneladas,87200.0
Totales de las emisiones,Arabia Saudita,Emisiones (CH4),Desechos,2020,mil toneladas,1170.0
Totales de las emisiones,Arabia Saudita,Emisiones (N2O),Desechos,2020,mil toneladas,2.02
Totales de las emisiones,Arabia Saudita,Emisiones (N2O),Otro,2020,mil toneladas,11.8
Totales de las emisiones,Argelia,Emisiones (N2O),Residuos agrícolas,2020,mil toneladas,1.3623
Totales de las emisiones,Argelia,Emisiones (CH4),Cultivo del arroz,2020,mil toneladas,0.047
Totales de las emisiones,Argelia,Emisiones (CH4),Quemado de residuos agrícolas,2020,mil toneladas,1.9976
Totales de las emisiones,Argelia,Emisiones (N2O),Quemado de residuos agrícolas,2020,mil toneladas,0.0518
Totales de las emisiones,Argelia,Emisiones (CH4),Fermentación entérica,2020,mil toneladas,268.5419
Totales de las emisiones,Argelia,Emisiones (CH4),Gestión del estiércol,2020,mil toneladas,10.9693
Totales de las emisiones,Argelia,Emisiones (N2O),Gestión del estiércol,2020,mil toneladas,0.2342
Totales de las emisiones,Argelia,Emisiones (N2O),Estiércol depositado en las pasturas,2020,mil toneladas,14.9452
Totales de las emisiones,Argelia,Emisiones (N2O),Estiércol aplicado a los suelos,2020,mil toneladas,0.55
Totales de las emisiones,Argelia,Emisiones (N2O),Fertilizantes sintéticos,2020,mil toneladas,1.4617
Totales de las emisiones,Argelia,Emisiones (CO2),Suelos orgánicos drenados (CO2),2020,mil toneladas,0.0
Totales de las emisiones,Argelia,Emisiones (N2O),Suelos orgánicos drenados (N2O),2020,mil toneladas,0.0
Totales de las emisiones,Argelia,Emisiones (CH4),On-farm energy use,2020,mil toneladas,0.015
Totales de las emisiones,Argelia,Emisiones (N2O),On-farm energy use,2020,mil toneladas,0.0199
Totales de las emisiones,Argelia,Emisiones (CO2),On-farm energy use,2020,mil toneladas,193.0628
Totales de las emisiones,Argelia,Emisiones (CO2),Tierras forestales,2020,mil toneladas,-440.7773
Totales de las emisiones,Argelia,Emisiones (CO2),Conversión neta de bosques,2020,mil toneladas,637.8973
Totales de las emisiones,Argelia,Emisiones (CH4),Incendios de sabana,2020,mil toneladas,0.7877
Totales de las emisiones,Argelia,Emisiones (N2O),Incendios de sabana,2020,mil toneladas,0.0719
Totales de las emisiones,Argelia,Emisiones (CH4),Incendios en suelos de turba,2020,mil toneladas,0.0
Totales de las emisiones,Argelia,Emisiones (CO2),Incendios en suelos de turba,2020,mil toneladas,0.0
Totales de las emisiones,Argelia,Emisiones (CH4),Incendios forestales,2020,mil toneladas,2.0535
Totales de las emisiones,Argelia,Emisiones (N2O),Incendios forestales,2020,mil toneladas,0.1875
Totales de las emisiones,Argelia,Emisiones (CH4),Incendios en los bosques tropicales húmedos,2020,mil toneladas,0.0
Totales de las emisiones,Argelia,Emisiones (N2O),Incendios en los bosques tropicales húmedos,2020,mil toneladas,0.0
Totales de las emisiones,Argelia,Emisiones (CH4),Eliminación de desechos de sistemas agroalimentarios,2020,mil toneladas,325.4322
Totales de las emisiones,Argelia,Emisiones (N2O),Eliminación de desechos de sistemas agroalimentarios,2020,mil toneladas,1.4445
Totales de las emisiones,Argelia,Emisiones (N2O),Fabricación de fertilizantes,2020,mil toneladas,0.925
Totales de las emisiones,Argelia,Emisiones (CO2),Fabricación de fertilizantes,2020,mil toneladas,2499.5067
Totales de las emisiones,Argelia,Emisiones (CH4),Fabricación de pesticidas,2020,mil toneladas,0.0
Totales de las emisiones,Argelia,Emisiones (N2O),Fabricación de pesticidas,2020,mil toneladas,0.0
Totales de las emisiones,Argelia,Emisiones (CO2),Fabricación de pesticidas,2020,mil toneladas,48.0
Totales de las emisiones,Argelia,Emisiones (CH4),Uso de electricidad en agrícola,2020,mil toneladas,0.0092
Totales de las emisiones,Argelia,Emisiones (N2O),Uso de electricidad en agrícola,2020,mil toneladas,0.0015
Totales de las emisiones,Argelia,Emisiones (CO2),Uso de electricidad en agrícola,2020,mil toneladas,626.0395
Totales de las emisiones,Argelia,Emisiones (CH4),Transformación de alimentos,2020,mil toneladas,0.0418
Totales de las emisiones,Argelia,Emisiones (N2O),Transformación de alimentos,2020,mil toneladas,0.0051
Totales de las emisiones,Argelia,Emisiones (CO2),Transformación de alimentos,2020,mil toneladas,2526.0909
Totales de las emisiones,Argelia,Emisiones (CH4),Envasado alimentario,2020,mil toneladas,0.0326
Totales de las emisiones,Argelia,Emisiones (N2O),Envasado alimentario,2020,mil toneladas,0.0036
Totales de las emisiones,Argelia,Emisiones (CO2),Envasado alimentario,2020,mil toneladas,1882.3402
Totales de las emisiones,Argelia,Emisiones (CH4),Venta de alimentos,2020,mil toneladas,0.0053
Totales de las emisiones,Argelia,Emisiones (N2O),Venta de alimentos,2020,mil toneladas,0.0007
Totales de las emisiones,Argelia,Emisiones (CO2),Venta de alimentos,2020,mil toneladas,336.6062
Totales de las emisiones,Argelia,Emisiones (CH4),Consumo de alimentos en los hogares,2020,mil toneladas,1.8348
Totales de las emisiones,Argelia,Emisiones (N2O),Consumo de alimentos en los hogares,2020,mil toneladas,0.0446
Totales de las emisiones,Argelia,Emisiones (CO2),Consumo de alimentos en los hogares,2020,mil toneladas,24174.3518
Totales de las emisiones,Argelia,Emisiones (CH4),Transformación de alimentos,2020,mil toneladas,0.8573
Totales de las emisiones,Argelia,Emisiones (N2O),Transformación de alimentos,2020,mil toneladas,0.2782
Totales de las emisiones,Argelia,Emisiones (CO2),Transformación de alimentos,2020,mil toneladas,4209.7136
Totales de las emisiones,Argelia,Emisiones (CH4),Energía,2020,mil toneladas,2170.0
Totales de las emisiones,Argelia,Emisiones (N2O),Energía,2020,mil toneladas,1.64
Totales de las emisiones,Argelia,Emisiones (CO2),Energía,2020,mil toneladas,160000.0
Totales de las emisiones,Argelia,Emisiones (CH4),IPPU,2020,mil toneladas,0.301
Totales de las emisiones,Argelia,Emisiones (N2O),IPPU,2020,mil toneladas,4.85
Totales de las emisiones,Argelia,Emisiones (CO2),IPPU,2020,mil toneladas,15500.0
Totales de las emisiones,Argelia,Emisiones (CH4),Desechos,2020,mil toneladas,729.0
Totales de las emisiones,Argelia,Emisiones (N2O),Desechos,2020,mil toneladas,2.6
Totales de las emisiones,Argelia,Emisiones (CO2),Desechos,2020,mil toneladas,2.2
